model_label,unit_id,evaluation,temporal_ms,spatial_support,n_channels,dprime_raw,dprime_deep,ddprime,auc_raw,auc_deep
ib_w96_om1_s0,337,in_sample,2.0,top16,16.0,2.361575897620953,2.2274935404802387,-0.1340823571407141,0.9607499837875366,0.9528999924659728
ib_w96_om1_s0,337,in_sample,2.0,top2,2.0,3.175412253198081,3.010335030991833,-0.1650772222062477,0.9870499968528748,0.9822499752044678
ib_w96_om1_s0,337,in_sample,2.0,top24,24.0,2.0494115075110773,1.8490409161603056,-0.2003705913507714,0.9376500248908995,0.9188500046730042
ib_w96_om1_s0,337,in_sample,2.0,top4,4.0,3.076069024145444,2.8909836598775547,-0.1850853642678886,0.9850999712944032,0.97885000705719
ib_w96_om1_s0,337,in_sample,2.0,top8,8.0,2.749171248197307,2.581493491939067,-0.1676777562582403,0.9786999821662904,0.9711499810218812
ib_w96_om1_s0,337,in_sample,3.0,endpoint,4.0,3.0794052231788607,2.879307668881847,-0.2000975542970136,0.9843500256538392,0.977999985218048
ib_w96_om1_s0,337,in_sample,3.0,top1,1.0,2.935008451051928,2.743950592063757,-0.191057858988171,0.9822499752044678,0.9758999943733216
ib_w96_om1_s0,337,in_sample,3.0,top16,16.0,2.115716707513767,2.00466617420534,-0.1110505333084272,0.9527000188827516,0.942449986934662
ib_w96_om1_s0,337,in_sample,3.0,top2,2.0,3.1629187697319265,2.990103484992255,-0.1728152847396713,0.9865999817848206,0.9815000295639038
ib_w96_om1_s0,337,in_sample,3.0,top24,24.0,1.776869631915026,1.634129242728253,-0.1427403891867731,0.9142500162124634,0.894349992275238
ib_w96_om1_s0,337,in_sample,3.0,top4,4.0,3.079405240446855,2.8793076701776013,-0.2000975702692535,0.9843500256538392,0.977999985218048
ib_w96_om1_s0,337,in_sample,3.0,top8,8.0,2.6372804170897286,2.494421338098133,-0.1428590789915951,0.9773499965667723,0.9700499773025512
ib_w96_om1_s0,337,in_sample,4.0,endpoint,4.0,3.1508394835087925,2.9016378369782485,-0.249201646530544,0.986299991607666,0.979349970817566
ib_w96_om1_s0,337,in_sample,4.0,top1,1.0,3.0634729538072665,2.775709765974945,-0.2877631878323217,0.9861999750137328,0.9786999821662904
ib_w96_om1_s0,337,in_sample,4.0,top16,16.0,2.1964294328875,2.0547818396098663,-0.1416475932776331,0.9602500200271606,0.9490500092506408
ib_w96_om1_s0,337,in_sample,4.0,top2,2.0,3.258052398324712,3.0160764396689017,-0.2419759586558103,0.9887999892234802,0.983299970626831
ib_w96_om1_s0,337,in_sample,4.0,top24,24.0,1.8082237553109544,1.6474168410735286,-0.160806914237426,0.92044997215271,0.8973000049591064
ib_w96_om1_s0,337,in_sample,4.0,top4,4.0,3.150839419985316,2.9016377923678207,-0.2492016276174946,0.986299991607666,0.979349970817566
ib_w96_om1_s0,337,in_sample,4.0,top8,8.0,2.714574063504203,2.528962731071017,-0.1856113324331856,0.9790499806404114,0.9699500203132628
ib_w96_om1_s0,664,crossfit,0.5,endpoint,16.0,0.6078405331977055,0.4807014280444805,-0.1271391051532249,0.6780499815940857,0.6380999982357025
ib_w96_om1_s0,664,crossfit,0.5,top1,1.0,3.947437962273256,3.21902961905034,-0.7284083432229163,0.996199995279312,0.9910999834537506
ib_w96_om1_s0,664,crossfit,0.5,top16,16.0,0.574098615948985,0.4634566652371111,-0.1106419507118738,0.6688500046730042,0.6333499848842621
ib_w96_om1_s0,664,crossfit,0.5,top2,2.0,1.51410301973774,1.1289215420144365,-0.3851814777233031,0.8821000158786774,0.8298500180244446
ib_w96_om1_s0,664,crossfit,0.5,top24,24.0,0.6052312501916979,0.4780064512285079,-0.12722479896319,0.6739999949932098,0.6350499987602234
ib_w96_om1_s0,664,crossfit,0.5,top4,4.0,1.073341049013648,0.8073687602637684,-0.2659722887498794,0.7969500124454498,0.7390500009059906
ib_w96_om1_s0,664,crossfit,0.5,top8,8.0,0.7828375180841631,0.6262624323362882,-0.1565750857478749,0.7333999872207642,0.6876499950885773
ib_w96_om1_s0,664,crossfit,1.0,endpoint,16.0,0.3998110291656539,0.3164305621743045,-0.0833804669913493,0.6115500032901764,0.5834999978542328
ib_w96_om1_s0,664,crossfit,1.0,top1,1.0,3.940643132862276,3.236867778362928,-0.7037753544993472,0.9962500035762788,0.991049975156784
ib_w96_om1_s0,664,crossfit,1.0,top16,16.0,0.3763985450547498,0.3023807639351958,-0.0740177811195539,0.60589998960495,0.5789999961853027
ib_w96_om1_s0,664,crossfit,1.0,top2,2.0,1.2509067644461314,1.0125545026520129,-0.2383522617941185,0.8479500114917755,0.8086999952793121
ib_w96_om1_s0,664,crossfit,1.0,top24,24.0,0.3847109753051171,0.3017813816248129,-0.0829295936803042,0.6033500134944916,0.5758000016212463
ib_w96_om1_s0,664,crossfit,1.0,top4,4.0,0.8137448467283508,0.6351142337760364,-0.1786306129523144,0.746150016784668,0.6976999938488007
ib_w96_om1_s0,664,crossfit,1.0,top8,8.0,0.5767239096486916,0.4520012438668705,-0.1247226657818211,0.67085000872612,0.6306999921798706
