model_label,unit_id,evaluation,temporal_ms,spatial_support,n_channels,dprime_raw,dprime_deep,ddprime,auc_raw,auc_deep
ib_origdi_s0,337,in_sample,3.0,top4,4.0,3.079405240446855,2.666785770536897,-0.4126194699099579,0.9843500256538392,0.9725499749183656
ib_origdi_s0,337,in_sample,3.0,top8,8.0,2.6372804170897286,2.303520940546595,-0.3337594765431335,0.9773499965667723,0.9616000056266784
ib_origdi_s0,337,in_sample,4.0,endpoint,4.0,3.1508394835087925,2.690535171590331,-0.4603043119184615,0.986299991607666,0.9729999899864196
ib_origdi_s0,337,in_sample,4.0,top1,1.0,3.0634729538072665,2.602080223476377,-0.4613927303308895,0.9861999750137328,0.9724500179290771
ib_origdi_s0,337,in_sample,4.0,top16,16.0,2.1964294328875,1.898226303743772,-0.2982031291437275,0.9602500200271606,0.9340500235557556
ib_origdi_s0,337,in_sample,4.0,top2,2.0,3.258052398324712,2.8053456505302545,-0.4527067477944575,0.9887999892234802,0.9775999784469604
ib_origdi_s0,337,in_sample,4.0,top24,24.0,1.8082237553109544,1.5753291757282362,-0.2328945795827184,0.92044997215271,0.8844000101089478
ib_origdi_s0,337,in_sample,4.0,top4,4.0,3.150839419985316,2.690535139247077,-0.4603042807382378,0.986299991607666,0.9729999899864196
ib_origdi_s0,337,in_sample,4.0,top8,8.0,2.714574063504203,2.334654942354118,-0.3799191211500852,0.9790499806404114,0.9610999822616576
ib_origdi_s0,664,crossfit,0.5,endpoint,16.0,0.6078405331977055,0.4315425668371823,-0.1762979663605231,0.6780499815940857,0.6240499913692474
ib_origdi_s0,664,crossfit,0.5,top1,1.0,3.947437962273256,2.580853570392183,-1.366584391881073,0.996199995279312,0.9767000079154968
ib_origdi_s0,664,crossfit,0.5,top16,16.0,0.574098615948985,0.4208050733167449,-0.1532935426322401,0.6688500046730042,0.6203999817371368
