domain,Th_learned,stage,status,peel,events,score_mean,score_q10,score_median,score_q90
raw_native,8.0,detection_template,unmatched_cluster,41,1265,9.01919937133789,8.083243370056152,8.547788619995117,10.186814308166504
raw_native,8.0,detection_template,unmatched_cluster,42,1032,9.085125923156738,8.081748962402344,8.582145690917969,10.391619682312012
raw_native,8.0,detection_template,unmatched_cluster,43,906,9.054247856140137,8.091424942016602,8.560900688171387,10.326979637145996
raw_native,8.0,detection_template,unmatched_cluster,44,762,9.092226028442383,8.082727432250977,8.533695220947266,10.451115608215332
raw_native,8.0,detection_template,unmatched_cluster,45,700,9.136031150817871,8.069329261779785,8.540462493896484,10.619547843933105
raw_native,8.0,detection_template,unmatched_cluster,46,602,9.23266315460205,8.072104454040527,8.618124008178711,10.864164352416992
raw_native,8.0,detection_template,unmatched_cluster,47,533,9.261119842529297,8.076562881469727,8.608463287353516,10.804570198059082
raw_native,8.0,detection_template,unmatched_cluster,48,470,9.338488578796387,8.092777252197266,8.67153263092041,10.836130142211914
raw_native,8.0,detection_template,unmatched_cluster,49,435,9.349167823791504,8.086389541625977,8.702754020690918,10.918670654296875
raw_native,8.0,detection_template,unmatched_cluster,50,374,9.440971374511719,8.084063529968262,8.81953239440918,10.857233047485352
raw_native,8.0,detection_template,unmatched_cluster,51,327,9.438432693481445,8.10290241241455,8.79016399383545,10.762568473815918
raw_native,8.0,detection_template,unmatched_cluster,52,300,9.499567031860352,8.103836059570312,8.785911560058594,11.059946060180664
raw_native,8.0,detection_template,unmatched_cluster,53,279,9.457389831542969,8.110690116882324,8.768465042114258,11.15750789642334
raw_native,8.0,detection_template,unmatched_cluster,54,256,9.508234024047852,8.141481399536133,8.761640548706055,10.968143463134766
raw_native,8.0,detection_template,unmatched_cluster,55,226,9.552472114562988,8.123260498046875,8.741883277893066,11.438079833984375
raw_native,8.0,detection_template,unmatched_cluster,56,210,9.568364143371582,8.095730781555176,8.793680191040039,11.157489776611328
raw_native,8.0,detection_template,unmatched_cluster,57,189,9.668559074401855,8.096661567687988,8.939737319946289,11.01736831665039
raw_native,8.0,detection_template,unmatched_cluster,58,177,9.69115924835205,8.065776824951172,8.841005325317383,11.460480690002441
raw_native,8.0,detection_template,unmatched_cluster,59,159,9.675239562988281,8.091567993164062,8.816648483276367,12.259575843811035
raw_native,8.0,detection_template,unmatched_cluster,60,143,9.824328422546387,8.08527660369873,8.872105598449707,13.240447998046875
raw_native,8.0,detection_template,unmatched_cluster,61,140,9.877094268798828,8.161724090576172,8.801881790161133,13.525470733642578
raw_native,8.0,detection_template,unmatched_cluster,62,134,9.8453950881958,8.156752586364746,8.860875129699707,13.094080924987793
raw_native,8.0,detection_template,unmatched_cluster,63,129,9.818798065185547,8.188484191894531,8.96069049835205,12.861464500427246
raw_native,8.0,detection_template,unmatched_cluster,64,117,9.867363929748535,8.172435760498047,8.984729766845703,12.8690185546875
raw_native,8.0,detection_template,unmatched_cluster,65,118,9.88483715057373,8.13614273071289,8.925219535827637,12.618653297424316
raw_native,8.0,detection_template,unmatched_cluster,66,118,9.80590534210205,8.119290351867676,8.85487174987793,12.10959243774414
raw_native,8.0,detection_template,unmatched_cluster,67,100,9.798543930053711,8.149280548095703,8.905335426330566,12.277044296264648
raw_native,8.0,detection_template,unmatched_cluster,68,95,9.814170837402344,8.10704517364502,8.818273544311523,14.566198348999023
raw_native,8.0,detection_template,unmatched_cluster,69,90,9.805011749267578,8.104658126831055,8.70003604888916,14.77346134185791
raw_native,8.0,detection_template,unmatched_cluster,70,79,9.823197364807129,8.086405754089355,8.785173416137695,14.938275337219238
raw_native,8.0,detection_template,unmatched_cluster,71,76,9.87886905670166,8.061880111694336,8.684405326843262,15.020355224609375
raw_native,8.0,detection_template,unmatched_cluster,72,73,9.960395812988281,8.141495704650879,8.725687980651855,15.196172714233398
raw_native,8.0,detection_template,unmatched_cluster,73,68,10.101457595825195,8.099717140197754,8.842644691467285,15.923413276672363
raw_native,8.0,detection_template,unmatched_cluster,74,60,10.190218925476074,8.178777694702148,8.997013092041016,15.391176223754883
raw_native,8.0,detection_template,unmatched_cluster,75,64,10.118701934814453,8.109942436218262,8.878255844116211,15.233929634094238
raw_native,8.0,detection_template,unmatched_cluster,76,56,10.418818473815918,8.14818000793457,8.849464416503906,15.789152145385742
raw_native,8.0,detection_template,unmatched_cluster,77,52,10.397130966186523,8.132810592651367,8.979429244995117,15.320162773132324
raw_native,8.0,detection_template,unmatched_cluster,78,48,10.500628471374512,8.155488014221191,9.252620697021484,14.460018157958984
raw_native,8.0,detection_template,unmatched_cluster,79,46,10.714722633361816,8.110782623291016,9.035872459411621,15.59204387664795
raw_native,8.0,detection_template,unmatched_cluster,80,48,10.344374656677246,8.108396530151367,8.92123794555664,15.233409881591797
raw_native,8.0,detection_template,unmatched_cluster,81,47,10.253217697143555,8.204168319702148,8.79643440246582,15.12271785736084
raw_native,8.0,detection_template,unmatched_cluster,82,42,10.389912605285645,8.125044822692871,8.96152400970459,14.863784790039062
raw_native,8.0,detection_template,unmatched_cluster,83,42,10.593378067016602,8.124649047851562,9.009866714477539,15.068463325500488
raw_native,8.0,detection_template,unmatched_cluster,84,38,10.655830383300781,8.206093788146973,9.386219024658203,15.113882064819336
raw_native,8.0,detection_template,unmatched_cluster,85,33,11.13318157196045,8.109620094299316,10.271209716796875,15.136244773864746
raw_native,8.0,detection_template,unmatched_cluster,86,30,11.19954776763916,8.074804306030273,9.363872528076172,15.87399959564209
raw_native,8.0,detection_template,unmatched_cluster,87,29,11.49426555633545,8.096445083618164,11.428603172302246,15.964407920837402
raw_native,8.0,detection_template,unmatched_cluster,88,27,11.12279224395752,8.236401557922363,10.236272811889648,14.80860710144043
raw_native,8.0,detection_template,unmatched_cluster,89,23,11.594503402709961,8.428655624389648,11.129169464111328,14.98160171508789
raw_native,8.0,detection_template,unmatched_cluster,90,24,11.49575138092041,8.061217308044434,11.334657669067383,15.235068321228027
raw_native,8.0,detection_template,unmatched_cluster,91,23,11.31925106048584,8.285308837890625,10.306890487670898,15.072047233581543
raw_native,8.0,detection_template,unmatched_cluster,92,23,11.62772274017334,8.374382019042969,11.254064559936523,15.01939868927002
raw_native,8.0,detection_template,unmatched_cluster,93,22,11.791214942932129,8.410683631896973,11.797658920288086,15.029640197753906
raw_native,8.0,detection_template,unmatched_cluster,94,21,11.740642547607422,8.242325782775879,10.334202766418457,15.332037925720215
raw_native,8.0,detection_template,unmatched_cluster,95,20,11.907981872558594,8.620567321777344,11.377906799316406,16.053857803344727
raw_native,8.0,detection_template,unmatched_cluster,96,18,11.935952186584473,9.063426971435547,11.926403045654297,15.460622787475586
raw_native,8.0,detection_template,unmatched_cluster,97,18,12.107840538024902,8.512614250183105,12.618585586547852,14.768824577331543
raw_native,8.0,detection_template,unmatched_cluster,98,17,12.113056182861328,9.09473705291748,13.009382247924805,14.578566551208496
raw_native,8.0,detection_template,unmatched_cluster,99,18,12.17608642578125,9.013665199279785,12.760665893554688,14.787851333618164
raw_native,8.0,detection_template,fp_matched_cluster,0,42,15.871828079223633,11.758543014526367,14.779397964477539,21.176664352416992
raw_native,8.0,detection_template,fp_matched_cluster,1,146,14.488354682922363,11.048393249511719,13.830482482910156,18.395200729370117
raw_native,8.0,detection_template,fp_matched_cluster,2,333,13.61612319946289,10.174365043640137,12.761900901794434,18.347747802734375
raw_native,8.0,detection_template,fp_matched_cluster,3,540,12.945609092712402,9.886598587036133,12.59138298034668,16.45795440673828
raw_native,8.0,detection_template,fp_matched_cluster,4,737,12.680395126342773,9.821602821350098,12.232449531555176,16.049163818359375
raw_native,8.0,detection_template,fp_matched_cluster,5,986,12.219673156738281,9.552295684814453,11.904871940612793,15.329410552978516
raw_native,8.0,detection_template,fp_matched_cluster,6,1239,11.764674186706543,9.227293968200684,11.535908699035645,14.396132469177246
raw_native,8.0,detection_template,fp_matched_cluster,7,1450,11.513890266418457,9.150877952575684,11.230813026428223,14.201089859008789
raw_native,8.0,detection_template,fp_matched_cluster,8,1660,11.071741104125977,8.84733772277832,10.925613403320312,13.373701095581055
raw_native,8.0,detection_template,fp_matched_cluster,9,1774,10.870378494262695,8.709280014038086,10.669670104980469,13.22057819366455
raw_native,8.0,detection_template,fp_matched_cluster,10,1833,10.55654239654541,8.631122589111328,10.345368385314941,12.765237808227539
raw_native,8.0,detection_template,fp_matched_cluster,11,1915,10.39617919921875,8.461195945739746,10.1715726852417,12.614256858825684
raw_native,8.0,detection_template,fp_matched_cluster,12,1822,10.057525634765625,8.412277221679688,9.804348945617676,11.99985122680664
raw_native,8.0,detection_template,fp_matched_cluster,13,1760,9.913446426391602,8.361105918884277,9.7003755569458,11.795305252075195
raw_native,8.0,detection_template,fp_matched_cluster,14,1721,9.751110076904297,8.285841941833496,9.41849136352539,11.563312530517578
raw_native,8.0,detection_template,fp_matched_cluster,15,1587,9.592118263244629,8.269014358520508,9.3488130569458,11.239055633544922
raw_native,8.0,detection_template,fp_matched_cluster,16,1399,9.480820655822754,8.238202095031738,9.23268985748291,11.031318664550781
raw_native,8.0,detection_template,fp_matched_cluster,17,1311,9.279792785644531,8.188612937927246,9.027974128723145,10.755908966064453
raw_native,8.0,detection_template,fp_matched_cluster,18,1155,9.207035064697266,8.159333229064941,8.925986289978027,10.626214981079102
raw_native,8.0,detection_template,fp_matched_cluster,19,1052,9.10292911529541,8.135428428649902,8.852631568908691,10.368289947509766
raw_native,8.0,detection_template,fp_matched_cluster,20,980,8.986504554748535,8.11539077758789,8.73354434967041,10.21839427947998
raw_native,8.0,detection_template,fp_matched_cluster,21,756,8.924385070800781,8.119759559631348,8.70582389831543,10.173603057861328
raw_native,8.0,detection_template,fp_matched_cluster,22,704,8.865676879882812,8.10260009765625,8.626337051391602,9.8832368850708
raw_native,8.0,detection_template,fp_matched_cluster,23,559,8.795402526855469,8.097749710083008,8.553149223327637,9.781059265136719
raw_native,8.0,detection_template,fp_matched_cluster,24,463,8.811766624450684,8.089973449707031,8.561914443969727,9.86264419555664
raw_native,8.0,detection_template,fp_matched_cluster,25,370,8.693626403808594,8.081186294555664,8.502520561218262,9.630205154418945
raw_native,8.0,detection_template,fp_matched_cluster,26,342,8.712591171264648,8.097513198852539,8.46632194519043,9.653077125549316
raw_native,8.0,detection_template,fp_matched_cluster,27,219,8.68450927734375,8.066542625427246,8.47577953338623,9.58182430267334
raw_native,8.0,detection_template,fp_matched_cluster,28,189,8.695085525512695,8.0908842086792,8.433845520019531,9.8062744140625
raw_native,8.0,detection_template,fp_matched_cluster,29,167,8.629523277282715,8.067314147949219,8.476848602294922,9.541394233703613
raw_native,8.0,detection_template,fp_matched_cluster,30,109,8.595520973205566,8.072915077209473,8.442916870117188,9.402325630187988
raw_native,8.0,detection_template,fp_matched_cluster,31,92,8.583935737609863,8.087384223937988,8.400320053100586,9.301627159118652
raw_native,8.0,detection_template,fp_matched_cluster,32,72,8.654576301574707,8.10299301147461,8.504039764404297,9.470114707946777
raw_native,8.0,detection_template,fp_matched_cluster,33,65,8.703227043151855,8.078109741210938,8.557892799377441,9.59854507446289
raw_native,8.0,detection_template,fp_matched_cluster,34,38,8.615924835205078,8.143519401550293,8.539684295654297,9.363037109375
raw_native,8.0,detection_template,fp_matched_cluster,35,42,8.68101692199707,8.101576805114746,8.576295852661133,9.43489933013916
raw_native,8.0,detection_template,fp_matched_cluster,36,26,8.620630264282227,8.069852828979492,8.354893684387207,9.698780059814453
raw_native,8.0,detection_template,fp_matched_cluster,37,27,8.46808910369873,8.0378999710083,8.310338973999023,9.021403312683105
raw_native,8.0,detection_template,fp_matched_cluster,38,19,8.60689640045166,8.112098693847656,8.446880340576172,9.095065116882324
raw_native,8.0,detection_template,fp_matched_cluster,39,18,8.762828826904297,8.06511402130127,8.338479042053223,9.495606422424316
raw_native,8.0,detection_template,fp_matched_cluster,40,11,8.44070816040039,8.171856880187988,8.503766059875488,8.662811279296875
raw_native,8.0,detection_template,fp_matched_cluster,41,9,8.433939933776855,8.04803466796875,8.09560489654541,9.017718315124512
raw_native,8.0,detection_template,fp_matched_cluster,42,8,8.390653610229492,8.036914825439453,8.299346923828125,8.804184913635254
raw_native,8.0,detection_template,fp_matched_cluster,43,4,8.593127250671387,8.049976348876953,8.611749649047852,9.121379852294922
raw_native,8.0,detection_template,fp_matched_cluster,44,9,8.518505096435547,8.041219711303711,8.388383865356445,9.050885200500488
raw_native,8.0,detection_template,fp_matched_cluster,45,6,8.651238441467285,8.326106071472168,8.567865371704102,9.059745788574219
raw_native,8.0,detection_template,fp_matched_cluster,46,2,8.361071586608887,8.228180885314941,8.361071586608887,8.493962287902832
raw_native,8.0,detection_template,fp_matched_cluster,47,3,8.509523391723633,8.185405731201172,8.532686233520508,8.824376106262207
raw_native,8.0,detection_template,fp_matched_cluster,48,4,9.427300453186035,8.449642181396484,9.695686340332031,10.1902494430542
raw_native,8.0,detection_template,fp_matched_cluster,49,2,8.129844665527344,8.122018814086914,8.129844665527344,8.137670516967773
raw_native,8.0,detection_template,fp_matched_cluster,50,3,9.635634422302246,8.353182792663574,8.896913528442383,11.21357536315918
raw_native,8.0,detection_template,fp_matched_cluster,51,2,8.314428329467773,8.281901359558105,8.314428329467773,8.346955299377441
raw_native,8.0,detection_template,fp_matched_cluster,52,1,8.59326171875,8.59326171875,8.59326171875,8.59326171875
raw_native,8.0,detection_template,fp_matched_cluster,53,2,8.694376945495605,8.476075172424316,8.694376945495605,8.912678718566895
raw_native,8.0,detection_template,fp_matched_cluster,54,1,8.658735275268555,8.658735275268555,8.658735275268555,8.658735275268555
raw_native,8.0,detection_template,fp_matched_cluster,56,1,8.102091789245605,8.102091789245605,8.102091789245605,8.102091789245605
raw_native,8.0,detection_template,fp_matched_cluster,57,1,9.155403137207031,9.155403137207031,9.155403137207031,9.155403137207031
raw_native,8.0,detection_template,fp_matched_cluster,61,2,8.977001190185547,8.708008766174316,8.977001190185547,9.245993614196777
raw_native,8.0,detection_template,fp_matched_cluster,63,1,8.142870903015137,8.142870903015137,8.142870903015137,8.142870903015137
raw_native,8.0,detection_template,fp_matched_cluster,65,1,8.360082626342773,8.360082626342773,8.360082626342773,8.360082626342773
raw_native,8.0,detection_template,fp_matched_cluster,69,1,8.827041625976562,8.827041625976562,8.827041625976562,8.827041625976562
raw_native,8.0,detection_template,fp_matched_cluster,76,1,9.634288787841797,9.634288787841797,9.634288787841797,9.634288787841797
raw_native,8.0,detection_template,fp_matched_cluster,89,1,8.48499870300293,8.48499870300293,8.48499870300293,8.48499870300293
raw_native,8.0,detection_template,fp_matched_cluster,96,1,8.550329208374023,8.550329208374023,8.550329208374023,8.550329208374023
raw_native,8.0,detection_template,tp,0,5761,24.71677017211914,19.139726638793945,25.632963180541992,28.284196853637695
raw_native,8.0,detection_template,tp,1,8065,23.352201461791992,17.40228843688965,24.716646194458008,27.74909210205078
raw_native,8.0,detection_template,tp,2,7846,21.460346221923828,13.913860321044922,22.200950622558594,27.01763916015625
raw_native,8.0,detection_template,tp,3,6833,19.24977684020996,11.870891571044922,19.10642433166504,26.021696090698242
raw_native,8.0,detection_template,tp,4,6121,17.095348358154297,10.85865306854248,17.27141571044922,24.511362075805664
raw_native,8.0,detection_template,tp,5,5723,15.22732925415039,10.217244148254395,14.28923511505127,21.024349212646484
raw_native,8.0,detection_template,tp,6,5507,13.848221778869629,9.805888175964355,12.683176040649414,19.073741912841797
raw_native,8.0,detection_template,tp,7,5355,12.799884796142578,9.436423301696777,11.963262557983398,17.713687896728516
raw_native,8.0,detection_template,tp,8,5188,12.08713436126709,9.159655570983887,11.452577590942383,16.301984786987305
raw_native,8.0,detection_template,tp,9,4909,11.530628204345703,8.955596923828125,11.065930366516113,14.683487892150879
raw_native,8.0,detection_template,tp,10,4743,11.078596115112305,8.781785011291504,10.771461486816406,13.472915649414062
raw_native,8.0,detection_template,tp,11,4459,10.787145614624023,8.646341323852539,10.5160551071167,13.090864181518555
raw_native,8.0,detection_template,tp,12,3987,10.481982231140137,8.551959991455078,10.23593807220459,12.572009086608887
raw_native,8.0,detection_template,tp,13,3623,10.330166816711426,8.506482124328613,10.06071949005127,12.392790794372559
raw_native,8.0,detection_template,tp,14,3243,10.093482971191406,8.429312705993652,9.855179786682129,12.0407075881958
raw_native,8.0,detection_template,tp,15,2748,9.888675689697266,8.357205390930176,9.622493743896484,11.719233512878418
raw_native,8.0,detection_template,tp,16,2498,9.786417961120605,8.314800262451172,9.528081893920898,11.598160743713379
raw_native,8.0,detection_template,tp,17,2102,9.654109001159668,8.273990631103516,9.40257453918457,11.328971862792969
raw_native,8.0,detection_template,tp,18,1750,9.498028755187988,8.236513137817383,9.203458786010742,11.060275077819824
raw_native,8.0,detection_template,tp,19,1347,9.435084342956543,8.21900463104248,9.172333717346191,11.076193809509277
raw_native,8.0,detection_template,tp,20,1183,9.369573593139648,8.204804420471191,9.100428581237793,10.908883094787598
raw_native,8.0,detection_template,tp,21,942,9.18565845489502,8.147345542907715,8.922293663024902,10.633116722106934
raw_native,8.0,detection_template,tp,22,704,9.156230926513672,8.192081451416016,8.884827613830566,10.45863151550293
raw_native,8.0,detection_template,tp,23,574,9.009199142456055,8.133341789245605,8.779167175292969,10.273872375488281
raw_native,8.0,detection_template,tp,24,467,9.000009536743164,8.113743782043457,8.730525970458984,10.173879623413086
raw_native,8.0,detection_template,tp,25,320,8.938735961914062,8.068604469299316,8.639974594116211,10.149734497070312
raw_native,8.0,detection_template,tp,26,281,8.974461555480957,8.15706729888916,8.71206283569336,10.269814491271973
raw_native,8.0,detection_template,tp,27,234,8.96019458770752,8.102903366088867,8.623723983764648,9.939465522766113
raw_native,8.0,detection_template,tp,28,161,8.793051719665527,8.062249183654785,8.57176685333252,9.795720100402832
raw_native,8.0,detection_template,tp,29,132,8.974244117736816,8.104004859924316,8.63208293914795,10.029879570007324
raw_native,8.0,detection_template,tp,30,90,8.866957664489746,8.112859725952148,8.658985137939453,9.8231840133667
raw_native,8.0,detection_template,tp,31,76,8.934211730957031,8.12321662902832,8.724740982055664,10.002296447753906
raw_native,8.0,detection_template,tp,32,66,8.763181686401367,8.10441780090332,8.572284698486328,9.610304832458496
raw_native,8.0,detection_template,tp,33,50,9.097748756408691,8.10847282409668,8.720132827758789,10.434579849243164
raw_native,8.0,detection_template,tp,34,34,8.799469947814941,8.131601333618164,8.665630340576172,9.731648445129395
raw_native,8.0,detection_template,tp,35,35,8.839930534362793,8.047792434692383,8.492424011230469,9.851086616516113
raw_native,8.0,detection_template,tp,36,19,8.607622146606445,8.033285140991211,8.595073699951172,9.0548095703125
raw_native,8.0,detection_template,tp,37,19,8.931096076965332,8.06955623626709,8.589494705200195,10.4216890335083
raw_native,8.0,detection_template,tp,38,11,9.021622657775879,8.270401000976562,9.06131362915039,9.664277076721191
raw_native,8.0,detection_template,tp,39,13,8.806198120117188,8.162908554077148,8.594589233398438,9.80860424041748
raw_native,8.0,detection_template,tp,40,6,9.334696769714355,8.603645324707031,8.743606567382812,10.656837463378906
raw_native,8.0,detection_template,tp,41,3,8.310946464538574,8.085850715637207,8.288474082946777,8.545029640197754
raw_native,8.0,detection_template,tp,42,6,8.860278129577637,8.164469718933105,8.609420776367188,9.806944847106934
raw_native,8.0,detection_template,tp,43,4,9.91278076171875,9.099601745605469,9.522012710571289,11.038572311401367
raw_native,8.0,detection_template,tp,44,6,9.41897201538086,8.578568458557129,8.93541431427002,10.742932319641113
raw_native,8.0,detection_template,tp,45,3,9.758625984191895,8.492947578430176,10.183516502380371,10.854348182678223
raw_native,8.0,detection_template,tp,46,4,8.990707397460938,8.106675148010254,8.39947509765625,10.347723960876465
raw_native,8.0,detection_template,tp,47,2,8.53897476196289,8.418729782104492,8.53897476196289,8.659219741821289
raw_native,8.0,detection_template,tp,48,7,9.016234397888184,8.016915321350098,8.494940757751465,10.216032981872559
raw_native,8.0,detection_template,tp,49,2,8.53007698059082,8.477569580078125,8.53007698059082,8.582584381103516
raw_native,8.0,detection_template,tp,50,4,8.474519729614258,8.034648895263672,8.112089157104492,9.204333305358887
raw_native,8.0,detection_template,tp,51,2,9.922220230102539,9.440287590026855,9.922220230102539,10.404153823852539
raw_native,8.0,detection_template,tp,53,2,8.557129859924316,8.521944046020508,8.557129859924316,8.592315673828125
raw_native,8.0,detection_template,tp,54,1,8.029489517211914,8.029489517211914,8.029489517211914,8.029489517211914
raw_native,8.0,detection_template,tp,57,1,8.902680397033691,8.902680397033691,8.902680397033691,8.902680397033691
raw_native,8.0,detection_template,tp,59,1,8.45106029510498,8.45106029510498,8.45106029510498,8.45106029510498
raw_native,8.0,detection_template,tp,60,1,9.388531684875488,9.388531684875488,9.388531684875488,9.388531684875488
raw_native,8.0,detection_template,tp,66,1,8.014741897583008,8.014741897583008,8.014741897583008,8.014741897583008
raw_native,8.0,detection_template,tp,67,2,8.240987777709961,8.167366027832031,8.240987777709961,8.31460952758789
raw_native,8.0,detection_template,tp,70,1,8.163386344909668,8.163386344909668,8.163386344909668,8.163386344909668
raw_native,8.0,detection_template,tp,72,1,8.373431205749512,8.373431205749512,8.373431205749512,8.373431205749512
raw_native,8.0,detection_template,tp,73,1,10.294720649719238,10.294720649719238,10.294720649719238,10.294720649719238
raw_native,8.0,detection_template,tp,74,1,8.028815269470215,8.028815269470215,8.028815269470215,8.028815269470215
raw_native,8.0,detection_template,tp,80,2,11.40391731262207,9.801460266113281,11.40391731262207,13.006375312805176
raw_native,8.0,detection_template,tp,91,1,14.244895935058594,14.244895935058594,14.244895935058594,14.244895935058594
raw_native,8.0,detection_template,tp,95,1,11.461969375610352,11.461969375610352,11.461969375610352,11.461969375610352
raw_native,8.0,final_clustering,unmatched_cluster,0,277876,31.944385528564453,21.249786376953125,31.788970947265625,42.52867126464844
raw_native,8.0,final_clustering,unmatched_cluster,1,254254,25.314298629760742,16.932275772094727,25.198028564453125,33.95714569091797
raw_native,8.0,final_clustering,unmatched_cluster,2,242881,21.589643478393555,14.469843864440918,21.203075408935547,29.069332122802734
raw_native,8.0,final_clustering,unmatched_cluster,3,236016,19.048873901367188,12.83613395690918,18.679685592651367,25.710569381713867
raw_native,8.0,final_clustering,unmatched_cluster,4,230720,17.17580795288086,11.647903442382812,16.899089813232422,23.16914939880371
raw_native,8.0,final_clustering,unmatched_cluster,5,225240,15.728378295898438,10.775087356567383,15.425466537475586,20.95459747314453
raw_native,8.0,final_clustering,unmatched_cluster,6,219736,14.565725326538086,10.114553451538086,14.21682357788086,19.335487365722656
raw_native,8.0,final_clustering,unmatched_cluster,7,213865,13.62071418762207,9.612349510192871,13.236705780029297,18.070268630981445
raw_native,8.0,final_clustering,unmatched_cluster,8,207400,12.836456298828125,9.257901191711426,12.42808723449707,16.95184898376465
raw_native,8.0,final_clustering,unmatched_cluster,9,200437,12.175060272216797,8.971029281616211,11.742048263549805,15.951885223388672
raw_native,8.0,final_clustering,unmatched_cluster,10,191772,11.625082969665527,8.765061378479004,11.178873062133789,15.089181900024414
raw_native,8.0,final_clustering,unmatched_cluster,11,182548,11.159157752990723,8.614524841308594,10.702254295349121,14.308363914489746
raw_native,8.0,final_clustering,unmatched_cluster,12,172302,10.771648406982422,8.49197006225586,10.31839370727539,13.644230842590332
raw_native,8.0,final_clustering,unmatched_cluster,13,161040,10.445052146911621,8.407509803771973,10.000467300415039,13.077201843261719
raw_native,8.0,final_clustering,unmatched_cluster,14,148925,10.166866302490234,8.338953971862793,9.739850997924805,12.548858642578125
raw_native,8.0,final_clustering,unmatched_cluster,15,136400,9.926569938659668,8.279474258422852,9.514504432678223,12.114145278930664
raw_native,8.0,final_clustering,unmatched_cluster,16,122847,9.727364540100098,8.23900032043457,9.334648132324219,11.724353790283203
raw_native,8.0,final_clustering,unmatched_cluster,17,109951,9.56186580657959,8.205778121948242,9.189777374267578,11.402233123779297
raw_native,8.0,final_clustering,unmatched_cluster,18,97229,9.422355651855469,8.182116508483887,9.063508033752441,11.11551284790039
raw_native,8.0,final_clustering,unmatched_cluster,19,84846,9.300326347351074,8.159476280212402,8.954832077026367,10.870386123657227
raw_native,8.0,final_clustering,unmatched_cluster,20,73158,9.19981861114502,8.143521308898926,8.870588302612305,10.663431167602539
raw_native,8.0,final_clustering,unmatched_cluster,21,62429,9.11391830444336,8.129511833190918,8.791280746459961,10.481813430786133
raw_native,8.0,final_clustering,unmatched_cluster,22,52855,9.038324356079102,8.118385314941406,8.72492790222168,10.344971656799316
raw_native,8.0,final_clustering,unmatched_cluster,23,44411,8.976531028747559,8.106731414794922,8.667695045471191,10.203022956848145
raw_native,8.0,final_clustering,unmatched_cluster,24,36602,8.929117202758789,8.09652042388916,8.624813079833984,10.11225414276123
raw_native,8.0,final_clustering,unmatched_cluster,25,30244,8.890837669372559,8.092395782470703,8.593193054199219,10.026803016662598
raw_native,8.0,final_clustering,unmatched_cluster,26,24569,8.85939884185791,8.086441040039062,8.561368942260742,9.948826789855957
raw_native,8.0,final_clustering,unmatched_cluster,27,19947,8.834090232849121,8.082682609558105,8.536784172058105,9.89465045928955
raw_native,8.0,final_clustering,unmatched_cluster,28,16114,8.81192398071289,8.077448844909668,8.51340389251709,9.8419771194458
raw_native,8.0,final_clustering,unmatched_cluster,29,13001,8.8025484085083,8.077548027038574,8.494007110595703,9.795536994934082
raw_native,8.0,final_clustering,unmatched_cluster,30,10358,8.805688858032227,8.073331832885742,8.49803638458252,9.813694953918457
raw_native,8.0,final_clustering,unmatched_cluster,31,8470,8.79909896850586,8.070784568786621,8.479050636291504,9.816675186157227
raw_native,8.0,final_clustering,unmatched_cluster,32,6797,8.812159538269043,8.06800651550293,8.487274169921875,9.858071327209473
raw_native,8.0,final_clustering,unmatched_cluster,33,5457,8.82304573059082,8.073596954345703,8.483823776245117,9.85516357421875
raw_native,8.0,final_clustering,unmatched_cluster,34,4547,8.832301139831543,8.076645851135254,8.483104705810547,9.897974014282227
raw_native,8.0,final_clustering,unmatched_cluster,35,3676,8.833989143371582,8.071514129638672,8.472044944763184,9.883647918701172
raw_native,8.0,final_clustering,unmatched_cluster,36,3020,8.864806175231934,8.075328826904297,8.476030349731445,9.882123947143555
raw_native,8.0,final_clustering,unmatched_cluster,37,2451,8.900126457214355,8.072973251342773,8.499919891357422,10.069891929626465
raw_native,8.0,final_clustering,unmatched_cluster,38,2078,8.92112922668457,8.078622817993164,8.514690399169922,10.087952613830566
raw_native,8.0,final_clustering,unmatched_cluster,39,1732,8.923849105834961,8.064987182617188,8.506796836853027,10.085240364074707
raw_native,8.0,final_clustering,unmatched_cluster,40,1491,8.964284896850586,8.067499160766602,8.532180786132812,10.215187072753906
raw_native,8.0,final_clustering,unmatched_cluster,41,1263,9.019655227661133,8.082921028137207,8.546295166015625,10.194822311401367
raw_native,8.0,final_clustering,unmatched_cluster,42,1029,9.08655834197998,8.083629608154297,8.582839012145996,10.403863906860352
raw_native,8.0,final_clustering,unmatched_cluster,43,905,9.054742813110352,8.091294288635254,8.560839653015137,10.327035903930664
raw_native,8.0,final_clustering,unmatched_cluster,44,761,9.093571662902832,8.083109855651855,8.534656524658203,10.45138931274414
raw_native,8.0,final_clustering,unmatched_cluster,45,699,9.137290954589844,8.069271087646484,8.540656089782715,10.622064590454102
raw_native,8.0,final_clustering,unmatched_cluster,46,602,9.23266315460205,8.072104454040527,8.618124008178711,10.864164352416992
raw_native,8.0,final_clustering,unmatched_cluster,47,531,9.264423370361328,8.075713157653809,8.617818832397461,10.806830406188965
raw_native,8.0,final_clustering,unmatched_cluster,48,470,9.338488578796387,8.092777252197266,8.67153263092041,10.836130142211914
raw_native,8.0,final_clustering,unmatched_cluster,49,434,9.351929664611816,8.086370468139648,8.706535339355469,10.921241760253906
raw_native,8.0,final_clustering,unmatched_cluster,50,374,9.440971374511719,8.084063529968262,8.81953239440918,10.857233047485352
