domain,Th_learned,stage,status,peel,events,score_mean,score_q10,score_median,score_q90,score_margin_mean,score_margin_q10,score_margin_median,score_margin_q90,supported
raw_native,8.0,duplicate_removal,unmatched_cluster,8,207239,12.833356857299805,9.257866859436035,12.427412986755373,16.947513580322266,4.833356857299805,1.2578668594360352,4.427412986755373,8.947513580322266,True
raw_native,8.0,duplicate_removal,unmatched_cluster,9,200249,12.172444343566896,8.971256256103516,11.74103832244873,15.946810722351074,4.172444343566896,0.9712562561035156,3.7410383224487305,7.946810722351074,True
raw_native,8.0,duplicate_removal,unmatched_cluster,10,191609,11.622682571411133,8.765069961547852,11.17860507965088,15.085366249084473,3.622682571411133,0.7650699615478516,3.1786050796508807,7.085366249084473,True
raw_native,8.0,duplicate_removal,unmatched_cluster,11,182351,11.1553373336792,8.614263534545898,10.701440811157228,14.302532196044922,3.155337333679199,0.6142635345458984,2.7014408111572283,6.302532196044922,True
raw_native,8.0,duplicate_removal,unmatched_cluster,12,172130,10.768280982971191,8.491937637329102,10.317547798156738,13.637210845947266,2.7682809829711914,0.49193763732910156,2.3175477981567383,5.637210845947266,True
raw_native,8.0,duplicate_removal,unmatched_cluster,13,160873,10.441276550292969,8.407530784606934,9.999987602233888,13.070242881774902,2.4412765502929688,0.4075307846069336,1.9999876022338885,5.070242881774902,True
raw_native,8.0,duplicate_removal,unmatched_cluster,14,148777,10.163593292236328,8.33887004852295,9.739130020141602,12.545063018798828,2.163593292236328,0.3388700485229492,1.7391300201416016,4.545063018798828,True
raw_native,8.0,duplicate_removal,unmatched_cluster,15,136229,9.922685623168944,8.279391288757324,9.51382827758789,12.109176635742188,1.9226856231689435,0.2793912887573242,1.5138282775878906,4.1091766357421875,True
raw_native,8.0,duplicate_removal,unmatched_cluster,16,122707,9.723101615905762,8.238953590393066,9.333612442016602,11.71955680847168,1.7231016159057617,0.2389535903930664,1.3336124420166016,3.7195568084716797,True
raw_native,8.0,duplicate_removal,unmatched_cluster,17,109806,9.55789852142334,8.205655097961426,9.188602447509766,11.397411346435549,1.5578985214233398,0.20565509796142578,1.1886024475097656,3.3974113464355487,True
raw_native,8.0,duplicate_removal,unmatched_cluster,18,97089,9.418083190917969,8.181866645812988,9.062544822692873,11.109676361083984,1.4180831909179688,0.18186664581298828,1.0625448226928729,3.1096763610839844,True
raw_native,8.0,duplicate_removal,unmatched_cluster,19,84714,9.295604705810549,8.159406661987305,8.953889846801758,10.863802909851074,1.2956047058105487,0.1594066619873047,0.9538898468017578,2.863802909851074,True
raw_native,8.0,duplicate_removal,unmatched_cluster,20,73048,9.19545841217041,8.143415451049805,8.869993209838867,10.657756805419922,1.1954584121704102,0.1434154510498047,0.8699932098388672,2.657756805419922,True
raw_native,8.0,duplicate_removal,unmatched_cluster,21,62332,9.109542846679688,8.129495620727539,8.790657043457031,10.474115371704102,1.1095428466796875,0.12949562072753906,0.7906570434570312,2.4741153717041016,True
raw_native,8.0,duplicate_removal,unmatched_cluster,22,52740,9.031561851501465,8.118281364440918,8.723485946655273,10.334402084350586,1.0315618515014648,0.11828136444091797,0.7234859466552734,2.334402084350586,True
raw_native,8.0,duplicate_removal,unmatched_cluster,23,44310,8.970319747924805,8.10666275024414,8.666271209716797,10.192988395690918,0.9703197479248047,0.10666275024414062,0.6662712097167969,2.192988395690918,True
raw_native,8.0,duplicate_removal,unmatched_cluster,24,36505,8.921992301940918,8.096368789672852,8.623332023620605,10.099553108215332,0.921992301940918,0.09636878967285156,0.6233320236206055,2.099553108215332,True
raw_native,8.0,duplicate_removal,unmatched_cluster,25,30148,8.881571769714355,8.092205047607422,8.591598510742188,10.0100736618042,0.8815717697143555,0.09220504760742188,0.5915985107421875,2.010073661804199,True
raw_native,8.0,duplicate_removal,unmatched_cluster,26,24487,8.846500396728516,8.086189270019531,8.559913635253906,9.932435989379885,0.8465003967285156,0.08618927001953125,0.5599136352539062,1.9324359893798846,True
raw_native,8.0,duplicate_removal,unmatched_cluster,27,19858,8.8213472366333,8.082413673400879,8.534427642822266,9.873404502868652,0.8213472366333008,0.0824136734008789,0.5344276428222656,1.8734045028686523,True
raw_native,8.0,duplicate_removal,unmatched_cluster,28,16031,8.797205924987793,8.077312469482422,8.510595321655273,9.81242561340332,0.797205924987793,0.07731246948242188,0.5105953216552734,1.8124256134033203,True
raw_native,8.0,duplicate_removal,unmatched_cluster,29,12913,8.778260231018066,8.07708740234375,8.489343643188477,9.767328262329102,0.7782602310180664,0.07708740234375,0.48934364318847656,1.7673282623291016,True
raw_native,8.0,duplicate_removal,unmatched_cluster,30,10305,8.791081428527832,8.072979927062988,8.495216369628906,9.792969703674316,0.791081428527832,0.07297992706298828,0.49521636962890625,1.7929697036743164,True
raw_native,8.0,duplicate_removal,unmatched_cluster,31,8399,8.77833080291748,8.070465087890625,8.473929405212402,9.775308609008787,0.7783308029174805,0.070465087890625,0.47392940521240234,1.7753086090087873,True
raw_native,8.0,duplicate_removal,unmatched_cluster,32,6714,8.780733108520508,8.067625045776367,8.482662200927734,9.783876419067385,0.7807331085205078,0.06762504577636719,0.4826622009277344,1.7838764190673846,True
raw_native,8.0,duplicate_removal,unmatched_cluster,33,5396,8.793440818786621,8.07257080078125,8.474815368652344,9.794845581054688,0.7934408187866211,0.07257080078125,0.47481536865234375,1.7948455810546875,True
raw_native,8.0,duplicate_removal,unmatched_cluster,34,4481,8.800409317016602,8.076302528381348,8.474574089050293,9.778820037841797,0.8004093170166016,0.07630252838134766,0.47457408905029297,1.7788200378417969,True
raw_native,8.0,duplicate_removal,unmatched_cluster,35,3617,8.789917945861816,8.070886611938477,8.465222358703613,9.813438415527344,0.7899179458618164,0.07088661193847656,0.4652223587036133,1.8134384155273438,True
raw_native,8.0,duplicate_removal,unmatched_cluster,36,2956,8.812146186828613,8.074060440063477,8.465764999389648,9.794740676879885,0.8121461868286133,0.07406044006347656,0.46576499938964844,1.7947406768798846,True
raw_native,8.0,duplicate_removal,unmatched_cluster,37,2386,8.831754684448242,8.072328567504883,8.486126899719238,9.90975856781006,0.8317546844482422,0.07232856750488281,0.4861268997192383,1.9097585678100604,True
raw_native,8.0,duplicate_removal,unmatched_cluster,38,2024,8.860247611999512,8.076844215393066,8.502129554748535,9.913481712341309,0.8602476119995117,0.0768442153930664,0.5021295547485352,1.9134817123413086,True
raw_native,8.0,duplicate_removal,unmatched_cluster,39,1668,8.869769096374512,8.061126708984375,8.485201835632324,9.914314270019531,0.8697690963745117,0.061126708984375,0.4852018356323242,1.9143142700195312,True
raw_native,8.0,duplicate_removal,unmatched_cluster,40,1441,8.889679908752441,8.06622314453125,8.5142240524292,10.037303924560549,0.8896799087524414,0.06622314453125,0.5142240524291992,2.0373039245605487,True
raw_native,8.0,duplicate_removal,unmatched_cluster,41,1198,8.913253784179688,8.078161239624023,8.510478973388672,10.037511825561523,0.9132537841796875,0.07816123962402344,0.5104789733886719,2.0375118255615234,True
raw_native,8.0,duplicate_removal,unmatched_cluster,42,979,8.970830917358398,8.078959465026855,8.555892944335938,10.189599990844728,0.9708309173583984,0.07895946502685547,0.5558929443359375,2.1895999908447283,True
raw_native,8.0,duplicate_removal,unmatched_cluster,43,852,8.903706550598145,8.090065956115723,8.522513389587402,10.082870483398438,0.9037065505981445,0.09006595611572266,0.5225133895874023,2.0828704833984375,True
raw_native,8.0,duplicate_removal,unmatched_cluster,44,721,8.924579620361328,8.081326484680176,8.507560729980469,10.219720840454102,0.9245796203613281,0.08132648468017578,0.5075607299804688,2.2197208404541016,True
raw_native,8.0,duplicate_removal,unmatched_cluster,45,647,9.013477325439451,8.065553665161133,8.48963451385498,10.357128143310549,1.0134773254394513,0.06555366516113281,0.48963451385498047,2.3571281433105487,True
raw_native,8.0,duplicate_removal,unmatched_cluster,46,555,9.090527534484863,8.0680513381958,8.545598030090332,10.456329345703123,1.0905275344848633,0.06805133819580078,0.545598030090332,2.4563293457031232,True
raw_native,8.0,duplicate_removal,unmatched_cluster,47,481,9.143814086914062,8.06991195678711,8.536080360412598,10.586833953857422,1.1438140869140625,0.06991195678710938,0.5360803604125977,2.586833953857422,True
raw_native,8.0,duplicate_removal,unmatched_cluster,48,432,9.22869110107422,8.085765838623047,8.60222053527832,10.669835090637209,1.2286911010742205,0.08576583862304688,0.6022205352783203,2.669835090637209,True
raw_native,8.0,duplicate_removal,unmatched_cluster,49,394,9.168896675109863,8.081897735595703,8.622876167297363,10.645258903503418,1.1688966751098633,0.08189773559570312,0.6228761672973633,2.645258903503418,True
raw_native,8.0,duplicate_removal,unmatched_cluster,50,333,9.323443412780762,8.081377983093262,8.749940872192383,10.830887794494627,1.3234434127807617,0.08137798309326172,0.7499408721923828,2.830887794494627,True
raw_native,8.0,duplicate_removal,unmatched_cluster,51,292,9.286534309387209,8.089949607849121,8.657094955444336,10.34402084350586,1.2865343093872088,0.0899496078491211,0.6570949554443359,2.3440208435058594,True
raw_native,8.0,duplicate_removal,unmatched_cluster,52,260,9.315591812133787,8.0960693359375,8.735175132751465,10.589078903198242,1.3155918121337873,0.0960693359375,0.7351751327514648,2.589078903198242,True
raw_native,8.0,duplicate_removal,unmatched_cluster,53,249,9.322089195251465,8.102797508239746,8.72598934173584,10.822405815124512,1.3220891952514648,0.1027975082397461,0.7259893417358398,2.8224058151245117,True
raw_native,8.0,duplicate_removal,unmatched_cluster,54,229,9.323079109191896,8.124140739440918,8.736722946166992,10.832883834838867,1.3230791091918963,0.12414073944091797,0.7367229461669922,2.832883834838867,True
raw_native,8.0,duplicate_removal,unmatched_cluster,55,201,9.380634307861328,8.121051788330078,8.661264419555664,11.041869163513184,1.3806343078613281,0.12105178833007812,0.6612644195556641,3.0418691635131836,True
raw_native,8.0,duplicate_removal,unmatched_cluster,56,188,9.449777603149414,8.08375072479248,8.766416549682617,10.986627578735352,1.449777603149414,0.08375072479248047,0.7664165496826172,2.9866275787353516,True
raw_native,8.0,duplicate_removal,unmatched_cluster,57,169,9.669610977172852,8.08475399017334,8.818205833435059,11.199191093444824,1.6696109771728516,0.08475399017333984,0.8182058334350586,3.199191093444824,True
raw_native,8.0,duplicate_removal,unmatched_cluster,58,153,9.57941722869873,8.06147575378418,8.756226539611816,11.35585594177246,1.5794172286987305,0.06147575378417969,0.7562265396118164,3.355855941772459,True
raw_native,8.0,duplicate_removal,unmatched_cluster,59,135,9.47779941558838,8.072855949401855,8.730691909790039,10.717243194580078,1.4777994155883807,0.07285594940185547,0.7306919097900391,2.717243194580078,True
raw_native,8.0,duplicate_removal,unmatched_cluster,60,112,9.583415031433104,8.062479972839355,8.749191284179688,11.563003540039062,1.5834150314331037,0.06247997283935547,0.7491912841796875,3.5630035400390625,True
raw_native,8.0,duplicate_removal,unmatched_cluster,61,125,9.83612823486328,8.14094066619873,8.727081298828125,13.450469970703123,1.8361282348632795,0.14094066619873047,0.727081298828125,5.450469970703123,True
raw_native,8.0,duplicate_removal,unmatched_cluster,62,114,9.758971214294434,8.14989185333252,8.780088424682617,12.819873809814451,1.7589712142944336,0.14989185333251953,0.7800884246826172,4.819873809814451,True
raw_native,8.0,duplicate_removal,unmatched_cluster,63,105,9.694634437561035,8.179012298583984,8.781574249267578,12.68195629119873,1.6946344375610352,0.17901229858398438,0.7815742492675781,4.6819562911987305,True
raw_native,8.0,duplicate_removal,unmatched_cluster,64,95,9.489106178283691,8.170648574829102,8.935535430908203,11.514620780944824,1.4891061782836914,0.17064857482910156,0.9355354309082031,3.514620780944824,False
raw_native,8.0,duplicate_removal,unmatched_cluster,65,97,9.76347541809082,8.128802299499512,8.910506248474121,12.351130485534668,1.7634754180908203,0.12880229949951172,0.9105062484741211,4.351130485534668,False
raw_native,8.0,duplicate_removal,unmatched_cluster,66,99,9.72077178955078,8.112800598144531,8.6756591796875,12.09272575378418,1.7207717895507795,0.11280059814453125,0.6756591796875,4.09272575378418,False
raw_native,8.0,duplicate_removal,unmatched_cluster,67,84,9.72052764892578,8.127643585205078,8.799276351928711,11.96707534790039,1.7205276489257795,0.12764358520507812,0.7992763519287109,3.9670753479003906,False
raw_native,8.0,duplicate_removal,unmatched_cluster,68,77,9.379786491394045,8.084861755371094,8.72199535369873,11.240546226501465,1.3797864913940447,0.08486175537109375,0.7219953536987305,3.240546226501465,False
raw_native,8.0,duplicate_removal,unmatched_cluster,69,68,9.45033073425293,8.102684020996094,8.47042179107666,11.856317520141602,1.4503307342529297,0.10268402099609375,0.47042179107666016,3.8563175201416016,False
raw_native,8.0,duplicate_removal,unmatched_cluster,70,68,9.396926879882812,8.081759452819824,8.694915771484375,10.955941200256348,1.3969268798828125,0.08175945281982422,0.694915771484375,2.9559412002563477,False
raw_native,8.0,duplicate_removal,unmatched_cluster,71,66,9.735518455505373,8.053107261657715,8.596548080444336,15.020355224609377,1.7355184555053729,0.053107261657714844,0.5965480804443359,7.020355224609377,False
raw_native,8.0,duplicate_removal,unmatched_cluster,72,60,9.05701732635498,8.105914115905762,8.537403106689453,10.720300674438477,1.0570173263549805,0.10591411590576172,0.5374031066894531,2.7203006744384766,False
raw_native,8.0,duplicate_removal,unmatched_cluster,73,50,9.554363250732422,8.092504501342773,8.692285537719727,11.573531150817873,1.5543632507324219,0.09250450134277344,0.6922855377197266,3.573531150817873,False
raw_native,8.0,duplicate_removal,unmatched_cluster,74,48,9.962861061096191,8.175076484680176,8.80998420715332,14.808256149291992,1.9628610610961914,0.17507648468017578,0.8099842071533203,6.808256149291992,False
raw_native,8.0,duplicate_removal,unmatched_cluster,75,48,9.602128028869627,8.097736358642578,8.7291841506958,12.07380485534668,1.6021280288696271,0.09773635864257812,0.7291841506958008,4.07380485534668,False
raw_native,8.0,duplicate_removal,unmatched_cluster,76,45,9.888192176818848,8.125818252563477,8.562408447265625,15.071721076965332,1.8881921768188477,0.12581825256347656,0.562408447265625,7.071721076965332,False
raw_native,8.0,duplicate_removal,unmatched_cluster,77,40,10.213603019714355,8.137822151184082,8.979429244995117,14.83924388885498,2.2136030197143555,0.13782215118408203,0.9794292449951172,6.8392438888549805,False
raw_native,8.0,duplicate_removal,unmatched_cluster,78,39,10.605243682861328,8.158709526062012,9.177279472351074,14.871899604797363,2.605243682861328,0.15870952606201172,1.1772794723510742,6.871899604797363,False
raw_native,8.0,duplicate_removal,unmatched_cluster,79,34,10.16360855102539,8.175180435180664,8.979026794433594,14.78182601928711,2.1636085510253906,0.17518043518066406,0.9790267944335938,6.781826019287109,False
raw_native,8.0,duplicate_removal,unmatched_cluster,80,39,10.45167350769043,8.14771842956543,8.856754302978516,15.330023765563965,2.4516735076904297,0.1477184295654297,0.8567543029785156,7.330023765563965,False
raw_native,8.0,duplicate_removal,unmatched_cluster,81,39,10.166257858276367,8.209994316101074,8.79643440246582,15.121569633483888,2.166257858276367,0.20999431610107422,0.7964344024658203,7.1215696334838885,False
raw_native,8.0,duplicate_removal,unmatched_cluster,82,28,9.623866081237791,8.11699104309082,8.641168594360352,12.930326461791992,1.6238660812377912,0.11699104309082031,0.6411685943603516,4.930326461791992,False
raw_native,8.0,duplicate_removal,unmatched_cluster,83,35,10.844282150268556,8.137405395507812,8.94808578491211,15.2235746383667,2.8442821502685565,0.1374053955078125,0.9480857849121094,7.223574638366699,False
raw_native,8.0,duplicate_removal,unmatched_cluster,84,29,10.462140083312988,8.206995964050293,9.358928680419922,14.871337890625,2.4621400833129883,0.20699596405029297,1.3589286804199219,6.871337890625,False
raw_native,8.0,duplicate_removal,unmatched_cluster,85,20,9.996861457824709,8.103019714355469,8.583855628967285,14.792010307312012,1.9968614578247088,0.10301971435546875,0.5838556289672852,6.792010307312012,False
raw_native,8.0,duplicate_removal,unmatched_cluster,86,20,10.65478229522705,8.065166473388672,8.834020614624023,15.156316757202148,2.654782295227051,0.06516647338867188,0.8340206146240234,7.156316757202148,False
raw_native,8.0,duplicate_removal,unmatched_cluster,87,20,11.541162490844728,8.172050476074219,11.872196197509766,15.926775932312012,3.5411624908447283,0.17205047607421875,3.8721961975097656,7.926775932312012,False
raw_native,8.0,duplicate_removal,unmatched_cluster,88,21,11.117195129394531,8.43393325805664,10.236272811889648,14.48270034790039,3.1171951293945312,0.4339332580566406,2.2362728118896484,6.482700347900391,False
raw_native,8.0,duplicate_removal,unmatched_cluster,89,14,11.179205894470217,8.242311477661133,9.545923233032228,14.552478790283203,3.1792058944702166,0.2423114776611328,1.5459232330322283,6.552478790283203,False
raw_native,8.0,duplicate_removal,unmatched_cluster,90,17,11.450695991516112,8.219767570495605,10.364611625671388,15.03244400024414,3.4506959915161115,0.21976757049560547,2.3646116256713885,7.032444000244141,False
raw_native,8.0,duplicate_removal,unmatched_cluster,91,17,11.602211952209473,8.392912864685059,10.387685775756836,15.24348258972168,3.6022119522094727,0.3929128646850586,2.387685775756836,7.24348258972168,False
raw_native,8.0,duplicate_removal,unmatched_cluster,92,14,10.635993957519531,8.416781425476074,9.205129623413086,14.611509323120115,2.6359939575195312,0.4167814254760742,1.205129623413086,6.611509323120115,False
raw_native,8.0,duplicate_removal,unmatched_cluster,93,13,11.094218254089355,8.731836318969727,10.275694847106934,14.560182571411133,3.0942182540893555,0.7318363189697266,2.2756948471069336,6.560182571411133,False
raw_native,8.0,duplicate_removal,unmatched_cluster,94,18,11.46882152557373,8.237380981445312,10.275918006896973,14.554834365844728,3.4688215255737305,0.2373809814453125,2.2759180068969727,6.554834365844728,False
raw_native,8.0,duplicate_removal,unmatched_cluster,95,15,11.798657417297363,9.085809707641602,11.779891967773438,15.193195343017578,3.7986574172973633,1.0858097076416016,3.7798919677734375,7.193195343017578,False
raw_native,8.0,duplicate_removal,unmatched_cluster,96,12,11.222716331481934,8.485824584960938,9.998634338378906,15.049025535583496,3.2227163314819336,0.4858245849609375,1.9986343383789062,7.049025535583496,False
raw_native,8.0,duplicate_removal,unmatched_cluster,97,13,11.472278594970703,8.41276741027832,12.379612922668455,14.036075592041016,3.472278594970703,0.4127674102783203,4.379612922668455,6.036075592041016,False
raw_native,8.0,duplicate_removal,unmatched_cluster,98,12,11.695046424865724,8.679505348205566,12.521678924560549,14.147993087768556,3.6950464248657244,0.6795053482055664,4.521678924560549,6.1479930877685565,False
raw_native,8.0,duplicate_removal,unmatched_cluster,99,12,11.866284370422363,9.27771282196045,11.707839965820312,14.461077690124512,3.8662843704223633,1.2777128219604492,3.7078399658203125,6.461077690124512,False
