domain,Th_learned,stage,status,peel,events,score_mean,score_q10,score_median,score_q90
denoised,8.0,detection_template,tp,21,1279,11.273665428161621,9.434805870056152,10.913423538208008,13.67715072631836
denoised,8.0,detection_template,tp,22,1081,10.892882347106934,9.330857276916504,10.609572410583496,12.937627792358398
denoised,8.0,detection_template,tp,23,994,10.706989288330078,9.156349182128906,10.45523452758789,12.469324111938477
denoised,8.0,detection_template,tp,24,841,10.56286907196045,8.91759967803955,10.30562973022461,12.547262191772461
denoised,8.0,detection_template,tp,25,753,10.396596908569336,9.035277366638184,10.124631881713867,12.114724159240723
denoised,8.0,detection_template,tp,26,690,10.095091819763184,8.80174446105957,9.932558059692383,11.63521957397461
denoised,8.0,detection_template,tp,27,661,10.045788764953613,8.770723342895508,9.848533630371094,11.50475025177002
denoised,8.0,detection_template,tp,28,629,9.857666969299316,8.644917488098145,9.62331771850586,11.395224571228027
denoised,8.0,detection_template,tp,29,564,9.700002670288086,8.569791793823242,9.528594970703125,11.143051147460938
denoised,8.0,detection_template,tp,30,521,9.638431549072266,8.565315246582031,9.450383186340332,11.016341209411621
denoised,8.0,detection_template,tp,31,515,9.46532917022705,8.412236213684082,9.266347885131836,10.75729751586914
denoised,8.0,detection_template,tp,32,409,9.292424201965332,8.345564842224121,9.167706489562988,10.37620735168457
denoised,8.0,detection_template,tp,33,395,9.197854042053223,8.303722381591797,9.040987968444824,10.191596031188965
denoised,8.0,detection_template,tp,34,388,9.19861125946045,8.321773529052734,9.008232116699219,10.299583435058594
denoised,8.0,detection_template,tp,35,319,9.154010772705078,8.3444242477417,8.936559677124023,10.148316383361816
denoised,8.0,detection_template,tp,36,316,9.008320808410645,8.216039657592773,8.845111846923828,9.947233200073242
denoised,8.0,detection_template,tp,37,300,8.872483253479004,8.15849494934082,8.760833740234375,9.714666366577148
denoised,8.0,detection_template,tp,38,296,8.8722505569458,8.145755767822266,8.753393173217773,9.718399047851562
denoised,8.0,detection_template,tp,39,257,8.841876983642578,8.152216911315918,8.678642272949219,9.816771507263184
denoised,8.0,detection_template,tp,40,235,8.760351181030273,8.103389739990234,8.643080711364746,9.361270904541016
denoised,8.0,detection_template,tp,41,240,8.76020336151123,8.104615211486816,8.575324058532715,9.66833782196045
denoised,8.0,detection_template,tp,42,180,8.712270736694336,8.119771003723145,8.554670333862305,9.425207138061523
denoised,8.0,detection_template,tp,43,163,8.687399864196777,8.110519409179688,8.522358894348145,9.402097702026367
denoised,8.0,detection_template,tp,44,171,8.688468933105469,8.096299171447754,8.453298568725586,9.623794555664062
denoised,8.0,detection_template,tp,45,154,8.566461563110352,8.078543663024902,8.428956031799316,9.114762306213379
denoised,8.0,detection_template,tp,46,123,8.737187385559082,8.053318977355957,8.441313743591309,9.251975059509277
denoised,8.0,detection_template,tp,47,107,8.632669448852539,8.111533164978027,8.418890953063965,9.487345695495605
denoised,8.0,detection_template,tp,48,86,8.51725959777832,8.06247329711914,8.388148307800293,9.05440616607666
denoised,8.0,detection_template,tp,49,80,8.502896308898926,8.070080757141113,8.359968185424805,9.127948760986328
denoised,8.0,detection_template,tp,50,76,8.387083053588867,8.056756019592285,8.232322692871094,8.876502990722656
denoised,8.0,detection_template,tp,51,54,8.567085266113281,8.09374713897705,8.439502716064453,9.248113632202148
denoised,8.0,detection_template,tp,52,73,8.490901947021484,8.054275512695312,8.354961395263672,9.038976669311523
denoised,8.0,detection_template,tp,53,59,8.396014213562012,8.056427955627441,8.323142051696777,8.795358657836914
denoised,8.0,detection_template,tp,54,53,8.432538986206055,8.069849967956543,8.283729553222656,9.010985374450684
denoised,8.0,detection_template,tp,55,41,8.466432571411133,8.052963256835938,8.306278228759766,9.191925048828125
denoised,8.0,detection_template,tp,56,31,8.340128898620605,8.033814430236816,8.215192794799805,8.686840057373047
denoised,8.0,detection_template,tp,57,32,8.539787292480469,8.03732967376709,8.211967468261719,8.996453285217285
denoised,8.0,detection_template,tp,58,28,8.785143852233887,8.102090835571289,8.455814361572266,8.9039945602417
denoised,8.0,detection_template,tp,59,28,8.264619827270508,8.029351234436035,8.20132827758789,8.654114723205566
denoised,8.0,detection_template,tp,60,18,8.625480651855469,8.064163208007812,8.257547378540039,9.845602035522461
denoised,8.0,detection_template,tp,61,14,8.414294242858887,8.02038288116455,8.291269302368164,8.939875602722168
denoised,8.0,detection_template,tp,62,15,8.505356788635254,8.03353500366211,8.299047470092773,9.276820182800293
denoised,8.0,detection_template,tp,63,11,8.555365562438965,8.049086570739746,8.383658409118652,9.255830764770508
denoised,8.0,detection_template,tp,64,13,8.532380104064941,8.053104400634766,8.210943222045898,9.113752365112305
denoised,8.0,detection_template,tp,65,15,8.365260124206543,8.039997100830078,8.162348747253418,8.872617721557617
denoised,8.0,detection_template,tp,66,10,8.235966682434082,8.035470962524414,8.191024780273438,8.511446952819824
denoised,8.0,detection_template,tp,67,7,8.401666641235352,8.158437728881836,8.231239318847656,8.804281234741211
denoised,8.0,detection_template,tp,68,7,8.131269454956055,8.025748252868652,8.105428695678711,8.254182815551758
denoised,8.0,detection_template,tp,69,2,8.058405876159668,8.035745620727539,8.058405876159668,8.081066131591797
