domain,Th_learned,stage,status,peel,events,score_mean,score_q10,score_median,score_q90
denoised_native_fdr,8.0,cluster_merging,unmatched_cluster,8,31845,21.74530601501465,19.572023391723636,21.42311668395996,24.174251556396484
denoised_native_fdr,8.0,cluster_merging,unmatched_cluster,9,25430,20.769184112548828,18.91740226745605,20.52774429321289,22.84262466430664
denoised_native_fdr,8.0,cluster_merging,unmatched_cluster,10,16855,19.96668243408203,18.25556755065918,19.78933334350586,21.775928497314453
denoised_native_fdr,8.0,cluster_merging,unmatched_cluster,11,9297,19.37924194335937,17.819622039794922,19.28959083557129,20.921430587768555
denoised_native_fdr,8.0,cluster_merging,unmatched_cluster,12,2642,19.033002853393555,17.68528938293457,18.783180236816406,20.628318786621094
denoised_native_fdr,8.0,cluster_merging,unmatched_cluster,13,1510,17.88155174255371,16.792320251464844,17.475709915161133,19.32424545288086
denoised_native_fdr,8.0,cluster_merging,unmatched_cluster,14,501,17.90595817565918,16.8684139251709,17.740203857421875,18.857223510742188
denoised_native_fdr,8.0,cluster_merging,unmatched_cluster,15,204,18.293825149536133,17.666488647460938,18.045541763305664,19.174110412597656
denoised_native_fdr,8.0,cluster_merging,fp_matched_cluster,0,1,34.65935516357422,34.65935516357422,34.65935516357422,34.65935516357422
denoised_native_fdr,8.0,cluster_merging,fp_matched_cluster,1,2,31.998085021972656,31.784257888793945,31.998085021972656,32.2119140625
denoised_native_fdr,8.0,cluster_merging,fp_matched_cluster,8,2,20.07559585571289,19.547584533691406,20.07559585571289,20.60360717773437
denoised_native_fdr,8.0,cluster_merging,fp_matched_cluster,10,1,17.015962600708008,17.015962600708008,17.015962600708008,17.015962600708008
denoised_native_fdr,8.0,cluster_merging,fp_matched_cluster,13,1,16.986976623535156,16.986976623535156,16.986976623535156,16.986976623535156
denoised_native_fdr,8.0,cluster_merging,tp,0,6772,36.62999725341797,32.972190856933594,36.77800750732422,39.91523742675781
denoised_native_fdr,8.0,cluster_merging,tp,1,12925,34.808956146240234,30.456836700439453,35.040855407714844,38.79157638549805
denoised_native_fdr,8.0,cluster_merging,tp,2,8135,33.50135040283203,29.192886352539062,33.45270919799805,37.83024215698242
denoised_native_fdr,8.0,cluster_merging,tp,3,4180,32.44059371948242,28.325267791748047,32.2498893737793,36.805946350097656
denoised_native_fdr,8.0,cluster_merging,tp,4,1940,31.480653762817383,27.537769317626957,31.41319274902344,35.66357421875
denoised_native_fdr,8.0,cluster_merging,tp,5,780,30.58102798461914,26.928810119628903,30.57640838623047,34.33013916015625
denoised_native_fdr,8.0,cluster_merging,tp,6,252,29.462087631225582,25.345924377441406,29.37232780456543,33.57143020629883
denoised_native_fdr,8.0,cluster_merging,tp,7,73,28.428600311279297,24.259469985961918,28.50293731689453,32.48279571533203
denoised_native_fdr,8.0,cluster_merging,tp,8,18,28.109094619750977,23.340410232543945,29.14118194580078,31.800281524658203
denoised_native_fdr,8.0,cluster_merging,tp,9,4,27.82783508300781,26.158729553222656,27.96242904663086,29.389265060424805
denoised_native_fdr,8.0,cluster_merging,tp,10,3,25.25986671447754,21.5640926361084,26.10285377502441,28.61844825744629
denoised_native_fdr,8.0,duplicate_removal,unmatched_cluster,0,189936,45.74192428588867,34.60856246948242,44.647254943847656,57.54570770263672
denoised_native_fdr,8.0,duplicate_removal,unmatched_cluster,1,214119,35.833778381347656,28.818513870239254,34.788841247558594,44.398624420166016
denoised_native_fdr,8.0,duplicate_removal,unmatched_cluster,2,169284,32.032466888427734,26.464035034179688,31.33085250854492,38.27605438232422
denoised_native_fdr,8.0,duplicate_removal,unmatched_cluster,3,123997,29.80207252502441,25.19027709960937,29.17009162902832,35.200565338134766
denoised_native_fdr,8.0,duplicate_removal,unmatched_cluster,4,88056,28.00278854370117,23.95056533813477,27.343097686767575,32.965904235839844
denoised_native_fdr,8.0,duplicate_removal,unmatched_cluster,5,64329,26.243480682373047,22.659259796142575,25.52103805541992,30.809001922607425
denoised_native_fdr,8.0,duplicate_removal,unmatched_cluster,6,48441,24.492168426513672,21.54676628112793,23.8541259765625,28.40467643737793
denoised_native_fdr,8.0,duplicate_removal,unmatched_cluster,7,41088,22.931520462036133,20.41758918762207,22.51063537597656,25.906362533569336
denoised_native_fdr,8.0,duplicate_removal,unmatched_cluster,8,31843,21.745309829711918,19.57206916809082,21.42311668395996,24.174291610717773
denoised_native_fdr,8.0,duplicate_removal,unmatched_cluster,9,25428,20.76914978027344,18.917274475097656,20.52774429321289,22.8426456451416
denoised_native_fdr,8.0,duplicate_removal,unmatched_cluster,10,16852,19.96671295166016,18.255481719970703,19.78943252563477,21.776105880737305
denoised_native_fdr,8.0,duplicate_removal,unmatched_cluster,11,9294,19.379640579223636,17.819849014282227,19.29048538208008,20.921499252319336
denoised_native_fdr,8.0,duplicate_removal,unmatched_cluster,12,2642,19.033002853393555,17.68528938293457,18.783180236816406,20.628318786621094
denoised_native_fdr,8.0,duplicate_removal,unmatched_cluster,13,1510,17.88155174255371,16.792320251464844,17.475709915161133,19.32424545288086
denoised_native_fdr,8.0,duplicate_removal,unmatched_cluster,14,501,17.90595817565918,16.8684139251709,17.740203857421875,18.857223510742188
denoised_native_fdr,8.0,duplicate_removal,unmatched_cluster,15,204,18.293825149536133,17.666488647460938,18.045541763305664,19.174110412597656
denoised_native_fdr,8.0,duplicate_removal,fp_matched_cluster,8,2,20.07559585571289,19.547584533691406,20.07559585571289,20.60360717773437
denoised_native_fdr,8.0,duplicate_removal,fp_matched_cluster,10,1,17.015962600708008,17.015962600708008,17.015962600708008,17.015962600708008
denoised_native_fdr,8.0,duplicate_removal,fp_matched_cluster,13,1,16.986976623535156,16.986976623535156,16.986976623535156,16.986976623535156
denoised_native_fdr,8.0,duplicate_removal,tp,0,6772,36.63045120239258,32.97343444824219,36.77800750732422,39.91523742675781
denoised_native_fdr,8.0,duplicate_removal,tp,1,12925,34.80891036987305,30.456836700439453,35.040855407714844,38.79157638549805
denoised_native_fdr,8.0,duplicate_removal,tp,2,8135,33.50135040283203,29.192886352539062,33.45270919799805,37.83024215698242
denoised_native_fdr,8.0,duplicate_removal,tp,3,4180,32.44059371948242,28.325267791748047,32.2498893737793,36.805946350097656
denoised_native_fdr,8.0,duplicate_removal,tp,4,1940,31.480653762817383,27.537769317626957,31.41319274902344,35.66357421875
denoised_native_fdr,8.0,duplicate_removal,tp,5,780,30.58102798461914,26.928810119628903,30.57640838623047,34.33013916015625
denoised_native_fdr,8.0,duplicate_removal,tp,6,252,29.462087631225582,25.345924377441406,29.37232780456543,33.57143020629883
denoised_native_fdr,8.0,duplicate_removal,tp,7,73,28.428600311279297,24.259469985961918,28.50293731689453,32.48279571533203
denoised_native_fdr,8.0,duplicate_removal,tp,8,18,28.109094619750977,23.340410232543945,29.14118194580078,31.800281524658203
denoised_native_fdr,8.0,duplicate_removal,tp,9,4,27.82783508300781,26.158729553222656,27.96242904663086,29.389265060424805
denoised_native_fdr,8.0,duplicate_removal,tp,10,3,25.25986671447754,21.5640926361084,26.10285377502441,28.61844825744629
denoised_native_fdr,8.0,duplicate_removal,removed_by_dedup,0,38,62.45550155639648,35.17562484741211,47.35393524169922,116.0057373046875
denoised_native_fdr,8.0,duplicate_removal,removed_by_dedup,1,45,53.551639556884766,30.363019943237305,39.5780029296875,113.88702392578124
denoised_native_fdr,8.0,duplicate_removal,removed_by_dedup,2,36,52.87086486816406,30.004295349121094,40.71191787719727,111.3160400390625
denoised_native_fdr,8.0,duplicate_removal,removed_by_dedup,3,31,49.3690185546875,25.7175235748291,34.796905517578125,100.6335906982422
denoised_native_fdr,8.0,duplicate_removal,removed_by_dedup,4,24,51.3184928894043,27.86318588256836,34.98810577392578,101.23555755615234
denoised_native_fdr,8.0,duplicate_removal,removed_by_dedup,5,8,31.48859214782715,23.710914611816406,26.278514862060547,47.445045471191406
denoised_native_fdr,8.0,duplicate_removal,removed_by_dedup,6,5,27.370014190673828,21.657527923583984,23.60968589782715,36.42293167114258
denoised_native_fdr,8.0,duplicate_removal,removed_by_dedup,7,3,24.35001564025879,20.933862686157227,22.03374481201172,28.692684173583984
denoised_native_fdr,8.0,duplicate_removal,removed_by_dedup,8,2,21.676284790039062,19.699426651000977,21.676284790039062,23.65314292907715
denoised_native_fdr,8.0,duplicate_removal,removed_by_dedup,9,2,21.19888687133789,20.1699333190918,21.19888687133789,22.22783851623535
denoised_native_fdr,8.0,duplicate_removal,removed_by_dedup,10,3,19.80064392089844,19.59659194946289,19.64678001403809,20.066240310668945
denoised_native_fdr,8.0,duplicate_removal,removed_by_dedup,11,3,18.14433479309082,17.461708068847656,18.47749137878418,18.69369888305664
